post_id,user_type,review_text,likes
428,traveler,"It is okay, nothing special just average experience would not try again",126
429,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",329
430,foodie,"It is okay, nothing special just average experience highly recommend to everyone",494
431,developer,"It is okay, nothing special just average experience totally worth the time",307
432,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",22
433,foodie,"This is the worst thing ever, very bad and disappointing would not try again",253
434,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",454
435,foodie,"This is the worst thing ever, very bad and disappointing not worth the money",392
436,traveler,"It is okay, nothing special just average experience pretty decent overall",251
437,fitness,"It is okay, nothing special just average experience would not try again",427
438,foodie,"It is okay, nothing special just average experience not worth the money",106
439,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",157
440,foodie,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",295
441,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",480
442,developer,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",443
443,traveler,"I absolutely love this experience, it is amazing and wonderful totally worth the time",255
444,developer,"This is the worst thing ever, very bad and disappointing not worth the money",217
445,developer,"I absolutely love this experience, it is amazing and wonderful would not try again",353
446,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",235
447,student,"This is the worst thing ever, very bad and disappointing not worth the money",477
448,traveler,"This is the worst thing ever, very bad and disappointing not worth the money",218
449,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",113
450,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",373
451,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",80
452,student,"I absolutely love this experience, it is amazing and wonderful would not try again",347
453,student,"I absolutely love this experience, it is amazing and wonderful would not try again",95
454,student,"It is okay, nothing special just average experience totally worth the time",458
455,student,"It is okay, nothing special just average experience highly recommend to everyone",99
456,fitness,"It is okay, nothing special just average experience not worth the money",293
457,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",162
458,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",124
