car_id,brand,model,price_lakh,fuel_type,mileage_kmpl,city,sales_person_rating,customer_review
1288,Tata,XUV700,14.3,Diesel,27.21,Bangalore,2.8,Value for money car
1289,Toyota,i20,74.62,Petrol,15.76,Ahmedabad,4.5,Could be better in terms of features
1290,BMW,i20,21.57,Diesel,17.74,Delhi,4.6,Mileage is decent but price is high
1291,Honda,Nexon,60.58,Petrol,16.55,Delhi,3.5,Could be better in terms of features
1292,Tata,XUV700,22.24,Petrol,18.32,Mumbai,4.2,Amazing experience overall
1293,Maruti,Seltos,23.04,Diesel,27.37,Ahmedabad,3.5,Great performance and smooth drive
1294,Kia,X5,78.93,Hybrid,18.94,Chennai,4.5,Mileage is decent but price is high
1295,Tata,XUV700,23.83,Hybrid,19.79,Chennai,4.3,Value for money car
1296,Tata,i20,69.12,Hybrid,16.36,Ahmedabad,3.6,Value for money car
1297,BMW,City,76.0,Hybrid,14.12,Ahmedabad,4.9,Mileage is decent but price is high
1298,Kia,X5,59.96,Electric,17.0,Bangalore,3.2,Mileage is decent but price is high
1299,Hyundai,XUV700,22.9,Hybrid,20.84,Pune,5.0,Mileage is decent but price is high
1300,BMW,Nexon,32.09,Hybrid,24.42,Mumbai,4.4,Great performance and smooth drive
1301,Hyundai,City,33.66,Diesel,24.84,Ahmedabad,3.9,Could be better in terms of features
1302,Hyundai,Swift,30.43,Electric,18.64,Chennai,3.7,Not satisfied with service
1303,BMW,X5,6.08,Petrol,13.49,Mumbai,3.9,Amazing experience overall
1304,Mahindra,City,18.12,Petrol,11.64,Bangalore,3.1,Not satisfied with service
1305,BMW,Seltos,44.64,Hybrid,13.51,Ahmedabad,4.0,Value for money car
1306,Toyota,i20,57.7,Petrol,29.07,Pune,4.8,Great performance and smooth drive
1307,BMW,Seltos,72.3,Petrol,29.11,Chennai,4.2,Mileage is decent but price is high
1308,Maruti,X5,11.66,Hybrid,20.16,Chennai,4.4,Could be better in terms of features
1309,Kia,Fortuner,31.82,Petrol,26.05,Mumbai,2.6,Mileage is decent but price is high
1310,Mahindra,X5,9.92,Petrol,23.3,Ahmedabad,3.5,Great performance and smooth drive
1311,Kia,Fortuner,57.62,Diesel,24.36,Chennai,3.7,Amazing experience overall
1312,Maruti,X5,61.26,Petrol,21.36,Ahmedabad,4.4,Not satisfied with service
1313,Hyundai,Nexon,57.31,Petrol,14.09,Pune,5.0,Value for money car
1314,Toyota,i20,60.21,Electric,13.99,Bangalore,4.6,Amazing experience overall
1315,Hyundai,Seltos,22.18,Diesel,20.19,Pune,3.7,Amazing experience overall
1316,Toyota,City,73.82,Hybrid,28.53,Bangalore,2.7,Great performance and smooth drive
1317,Mahindra,Nexon,49.53,Diesel,23.59,Ahmedabad,3.5,Value for money car
1318,Maruti,Seltos,5.59,Electric,17.17,Ahmedabad,3.2,Mileage is decent but price is high
1319,Toyota,XUV700,48.48,Petrol,22.0,Chennai,3.2,Mileage is decent but price is high
1320,BMW,Swift,38.3,Hybrid,16.28,Bangalore,3.9,Could be better in terms of features
1321,Toyota,Nexon,21.3,Diesel,11.44,Mumbai,2.8,Amazing experience overall
1322,Maruti,i20,12.68,Hybrid,14.39,Bangalore,2.7,Not satisfied with service
1323,BMW,XUV700,38.53,Diesel,14.61,Bangalore,4.7,Amazing experience overall
1324,BMW,XUV700,66.2,Hybrid,17.45,Delhi,4.9,Not satisfied with service
1325,Hyundai,City,67.09,Hybrid,16.21,Delhi,4.6,Amazing experience overall
1326,Hyundai,XUV700,32.68,Diesel,19.68,Chennai,2.6,Could be better in terms of features
1327,BMW,Swift,11.74,Diesel,19.39,Ahmedabad,2.8,Excellent features and comfort
1328,Maruti,XUV700,49.2,Diesel,28.87,Chennai,4.1,Excellent features and comfort
1329,Honda,XUV700,52.96,Electric,16.43,Bangalore,4.3,Excellent features and comfort
1330,Kia,Nexon,56.03,Electric,11.55,Mumbai,4.9,Excellent features and comfort
1331,Hyundai,X5,7.47,Hybrid,12.96,Ahmedabad,4.8,Value for money car
1332,Honda,Seltos,13.51,Hybrid,22.8,Mumbai,3.6,Amazing experience overall
1333,Maruti,Fortuner,11.63,Diesel,23.43,Pune,4.1,Great performance and smooth drive
1334,Honda,Swift,34.49,Petrol,21.55,Ahmedabad,2.9,Excellent features and comfort
1335,Honda,Swift,65.92,Petrol,21.4,Bangalore,4.5,Could be better in terms of features
1336,Maruti,Nexon,54.04,Electric,26.86,Bangalore,4.1,Value for money car
1337,Toyota,Nexon,23.86,Hybrid,22.45,Chennai,5.0,Not satisfied with service
1338,Mahindra,XUV700,6.79,Hybrid,23.2,Chennai,4.0,Excellent features and comfort
1339,Hyundai,City,43.89,Hybrid,13.85,Bangalore,4.0,Great performance and smooth drive
1340,Kia,City,41.6,Petrol,27.63,Bangalore,2.7,Could be better in terms of features
1341,Kia,XUV700,31.7,Hybrid,13.3,Pune,4.0,Great performance and smooth drive
1342,Tata,X5,68.63,Electric,27.61,Mumbai,4.7,Mileage is decent but price is high
1343,Maruti,Nexon,19.96,Electric,18.06,Bangalore,2.9,Could be better in terms of features
1344,Kia,City,46.24,Hybrid,19.74,Mumbai,3.1,Excellent features and comfort
1345,Tata,Seltos,33.71,Petrol,29.65,Pune,4.9,Could be better in terms of features
1346,Maruti,Swift,45.39,Diesel,15.53,Bangalore,4.8,Excellent features and comfort
1347,Toyota,X5,64.48,Diesel,25.39,Mumbai,4.7,Great performance and smooth drive
1348,Toyota,Fortuner,56.68,Diesel,16.99,Mumbai,2.5,Mileage is decent but price is high
1349,Honda,Seltos,54.15,Hybrid,22.51,Chennai,2.9,Mileage is decent but price is high
1350,Hyundai,Fortuner,42.56,Hybrid,18.81,Bangalore,5.0,Amazing experience overall
1351,Kia,Fortuner,36.66,Hybrid,23.19,Ahmedabad,3.7,Value for money car
1352,Kia,i20,16.53,Hybrid,20.47,Delhi,4.8,Not satisfied with service
1353,Tata,XUV700,32.39,Hybrid,20.6,Pune,3.0,Value for money car
1354,Hyundai,XUV700,11.9,Diesel,22.14,Pune,3.5,Value for money car
1355,Tata,XUV700,74.36,Diesel,17.51,Delhi,3.5,Value for money car
1356,Kia,City,77.84,Diesel,24.02,Chennai,4.9,Amazing experience overall
1357,Honda,X5,36.28,Electric,21.7,Mumbai,3.4,Great performance and smooth drive
1358,Hyundai,X5,6.6,Diesel,22.45,Pune,2.6,Great performance and smooth drive
1359,Kia,Swift,7.11,Diesel,22.07,Mumbai,2.8,Could be better in terms of features
1360,BMW,X5,29.43,Hybrid,13.56,Bangalore,3.9,Mileage is decent but price is high
1361,Tata,Fortuner,56.34,Electric,16.71,Bangalore,3.8,Excellent features and comfort
1362,Maruti,X5,36.26,Hybrid,17.91,Ahmedabad,2.7,Not satisfied with service
1363,Honda,XUV700,64.32,Electric,25.44,Delhi,2.7,Mileage is decent but price is high
1364,Kia,Fortuner,73.28,Diesel,11.78,Delhi,3.5,Excellent features and comfort
1365,Hyundai,Seltos,26.93,Electric,19.79,Bangalore,3.8,Not satisfied with service
1366,Maruti,City,22.07,Hybrid,11.81,Pune,4.9,Amazing experience overall
1367,Maruti,Nexon,24.52,Diesel,14.06,Chennai,4.0,Excellent features and comfort
1368,Honda,Fortuner,35.4,Electric,14.04,Pune,3.9,Great performance and smooth drive
1369,Kia,Fortuner,42.09,Petrol,18.89,Ahmedabad,4.2,Value for money car
1370,Toyota,Seltos,70.96,Electric,19.85,Bangalore,2.8,Amazing experience overall
1371,Toyota,X5,68.28,Hybrid,26.26,Pune,3.5,Value for money car
1372,Kia,Fortuner,78.34,Diesel,12.17,Mumbai,4.4,Great performance and smooth drive
1373,Tata,Fortuner,46.31,Petrol,16.58,Delhi,3.8,Value for money car
1374,Toyota,City,8.8,Electric,14.91,Delhi,4.1,Value for money car
1375,Mahindra,Fortuner,13.31,Petrol,26.63,Delhi,3.0,Value for money car
1376,Honda,Fortuner,68.83,Petrol,20.21,Bangalore,3.8,Value for money car
1377,Hyundai,i20,60.09,Diesel,18.09,Pune,3.0,Not satisfied with service
1378,Hyundai,X5,64.36,Hybrid,24.99,Ahmedabad,4.7,Excellent features and comfort
1379,Hyundai,Nexon,59.37,Diesel,19.69,Ahmedabad,2.7,Not satisfied with service
1380,Honda,City,74.53,Hybrid,15.44,Delhi,3.5,Mileage is decent but price is high
1381,Toyota,XUV700,22.01,Hybrid,18.45,Ahmedabad,2.8,Mileage is decent but price is high
1382,Tata,XUV700,21.62,Petrol,13.22,Chennai,3.7,Could be better in terms of features
1383,Mahindra,Seltos,43.24,Diesel,12.19,Delhi,2.6,Value for money car
1384,Kia,Swift,53.7,Diesel,12.73,Bangalore,4.7,Great performance and smooth drive
1385,Maruti,Swift,63.1,Petrol,26.84,Pune,3.6,Could be better in terms of features
1386,Hyundai,XUV700,41.34,Petrol,23.28,Bangalore,3.7,Not satisfied with service
1387,Mahindra,Fortuner,59.34,Petrol,14.16,Chennai,2.9,Excellent features and comfort
1388,Hyundai,X5,68.17,Diesel,24.15,Mumbai,2.5,Amazing experience overall
1389,Tata,XUV700,46.04,Hybrid,10.08,Chennai,2.9,Not satisfied with service
1390,Toyota,i20,47.73,Electric,27.14,Ahmedabad,2.8,Could be better in terms of features
1391,Honda,City,69.51,Diesel,25.21,Chennai,3.0,Mileage is decent but price is high
1392,Toyota,X5,43.75,Petrol,26.07,Ahmedabad,4.0,Value for money car
1393,Toyota,XUV700,48.15,Electric,22.85,Mumbai,3.5,Great performance and smooth drive
1394,BMW,Fortuner,78.74,Electric,26.57,Chennai,4.3,Not satisfied with service
1395,Toyota,City,63.15,Electric,29.57,Ahmedabad,4.5,Not satisfied with service
1396,BMW,Fortuner,63.26,Electric,15.95,Ahmedabad,4.3,Amazing experience overall
1397,Toyota,Fortuner,58.38,Electric,26.8,Ahmedabad,4.0,Value for money car
1398,Tata,Nexon,9.49,Hybrid,14.03,Pune,4.4,Could be better in terms of features
1399,Tata,Seltos,13.68,Hybrid,23.61,Bangalore,3.5,Mileage is decent but price is high
1400,Maruti,XUV700,27.96,Petrol,29.59,Bangalore,2.9,Great performance and smooth drive
1401,Hyundai,City,31.18,Petrol,21.28,Bangalore,4.5,Excellent features and comfort
1402,Maruti,Swift,77.4,Hybrid,29.64,Ahmedabad,5.0,Great performance and smooth drive
1403,Tata,City,48.28,Petrol,12.67,Delhi,4.7,Could be better in terms of features
1404,Kia,Nexon,76.15,Hybrid,23.65,Pune,4.4,Could be better in terms of features
1405,Toyota,Nexon,67.9,Diesel,24.4,Pune,3.4,Could be better in terms of features
1406,Maruti,Swift,72.79,Hybrid,12.44,Pune,4.6,Amazing experience overall
1407,Toyota,i20,11.11,Diesel,13.98,Mumbai,4.7,Not satisfied with service
1408,Honda,i20,15.95,Hybrid,19.88,Mumbai,4.6,Value for money car
1409,Tata,Seltos,63.86,Petrol,19.11,Delhi,5.0,Not satisfied with service
1410,Kia,i20,8.56,Hybrid,22.91,Bangalore,3.1,Value for money car
1411,Toyota,Seltos,78.44,Hybrid,29.18,Chennai,3.9,Mileage is decent but price is high
1412,Hyundai,Seltos,60.79,Hybrid,22.67,Bangalore,2.8,Amazing experience overall
1413,Tata,i20,41.46,Electric,10.03,Chennai,3.9,Not satisfied with service
1414,Honda,X5,54.33,Diesel,27.73,Ahmedabad,4.1,Excellent features and comfort
1415,Mahindra,Fortuner,58.24,Petrol,22.92,Delhi,4.6,Great performance and smooth drive
1416,Maruti,Swift,67.29,Diesel,29.11,Mumbai,3.1,Value for money car
1417,Maruti,X5,31.63,Electric,29.36,Delhi,3.2,Value for money car
1418,Honda,Seltos,70.14,Petrol,18.99,Pune,2.9,Amazing experience overall
1419,Hyundai,City,62.69,Petrol,23.11,Ahmedabad,3.7,Amazing experience overall
1420,BMW,i20,27.43,Electric,13.41,Bangalore,3.7,Great performance and smooth drive
1421,Tata,City,12.7,Diesel,13.51,Ahmedabad,3.6,Mileage is decent but price is high
1422,Hyundai,X5,66.83,Hybrid,18.76,Mumbai,3.8,Mileage is decent but price is high
1423,Honda,Swift,35.14,Electric,25.55,Ahmedabad,2.8,Excellent features and comfort
1424,Toyota,Fortuner,69.2,Diesel,21.57,Bangalore,4.6,Mileage is decent but price is high
1425,Honda,Swift,24.08,Hybrid,18.49,Chennai,3.1,Mileage is decent but price is high
1426,BMW,X5,77.44,Diesel,18.63,Bangalore,3.0,Value for money car
1427,Toyota,X5,79.07,Hybrid,28.36,Mumbai,2.9,Could be better in terms of features
1428,Toyota,XUV700,37.85,Electric,12.69,Delhi,5.0,Mileage is decent but price is high
1429,Mahindra,City,11.21,Hybrid,29.11,Pune,3.0,Excellent features and comfort
1430,Honda,XUV700,24.53,Diesel,19.26,Delhi,4.1,Could be better in terms of features
1431,Hyundai,Fortuner,14.71,Electric,22.45,Chennai,3.6,Mileage is decent but price is high
1432,Mahindra,City,74.8,Diesel,16.01,Bangalore,4.4,Amazing experience overall
1433,BMW,Fortuner,37.49,Diesel,18.71,Bangalore,4.2,Value for money car
1434,Maruti,Fortuner,60.82,Hybrid,14.67,Mumbai,4.0,Not satisfied with service
1435,Honda,Nexon,76.01,Electric,15.06,Ahmedabad,3.7,Not satisfied with service
1436,Maruti,XUV700,31.63,Electric,22.66,Delhi,4.2,Amazing experience overall
1437,Mahindra,Swift,18.53,Diesel,11.0,Delhi,3.2,Great performance and smooth drive
1438,Kia,Seltos,73.67,Hybrid,25.0,Ahmedabad,4.6,Could be better in terms of features
1439,Tata,Swift,11.29,Hybrid,21.15,Mumbai,2.6,Mileage is decent but price is high
1440,Honda,Fortuner,35.04,Hybrid,27.73,Chennai,4.1,Mileage is decent but price is high
1441,Hyundai,XUV700,51.95,Hybrid,21.83,Delhi,2.6,Amazing experience overall
1442,Mahindra,Fortuner,67.84,Hybrid,16.32,Ahmedabad,4.5,Value for money car
1443,Maruti,City,57.8,Electric,29.59,Ahmedabad,2.6,Value for money car
1444,Hyundai,i20,18.94,Hybrid,26.68,Pune,4.3,Not satisfied with service
1445,Mahindra,Nexon,41.61,Diesel,28.57,Mumbai,3.1,Value for money car
1446,Tata,X5,18.02,Petrol,14.71,Ahmedabad,3.4,Great performance and smooth drive
1447,Mahindra,Nexon,44.46,Hybrid,23.86,Delhi,3.9,Value for money car
1448,Toyota,Fortuner,5.77,Petrol,22.19,Chennai,2.8,Mileage is decent but price is high
1449,Maruti,City,53.07,Hybrid,11.12,Pune,3.4,Not satisfied with service
1450,Hyundai,Nexon,71.26,Electric,27.47,Bangalore,3.5,Excellent features and comfort
1451,Honda,Fortuner,65.58,Hybrid,23.7,Bangalore,2.5,Mileage is decent but price is high
1452,Kia,Fortuner,10.68,Petrol,28.47,Mumbai,2.5,Value for money car
1453,Kia,XUV700,27.28,Electric,21.1,Mumbai,3.9,Value for money car
1454,Toyota,X5,30.22,Diesel,19.3,Chennai,3.1,Value for money car
1455,Tata,X5,79.59,Petrol,28.12,Chennai,3.9,Excellent features and comfort
1456,Kia,i20,41.16,Hybrid,29.42,Mumbai,3.4,Mileage is decent but price is high
1457,Maruti,Seltos,17.95,Hybrid,24.05,Mumbai,3.8,Excellent features and comfort
1458,Tata,Fortuner,16.49,Hybrid,26.99,Delhi,5.0,Not satisfied with service
1459,BMW,Swift,21.69,Diesel,12.45,Chennai,4.2,Value for money car
1460,Maruti,Seltos,32.08,Diesel,10.49,Mumbai,2.6,Amazing experience overall
1461,Honda,Seltos,30.89,Diesel,24.87,Chennai,4.0,Amazing experience overall
1462,Hyundai,X5,46.83,Diesel,13.69,Chennai,4.4,Value for money car
1463,Mahindra,X5,28.18,Electric,25.65,Delhi,4.4,Could be better in terms of features
1464,BMW,Seltos,72.04,Electric,19.7,Mumbai,3.1,Excellent features and comfort
1465,Toyota,Swift,22.67,Diesel,16.0,Delhi,4.1,Could be better in terms of features
1466,Mahindra,Seltos,44.34,Hybrid,12.85,Chennai,4.1,Great performance and smooth drive
1467,Honda,Nexon,19.42,Petrol,21.0,Bangalore,2.9,Could be better in terms of features
1468,Hyundai,Seltos,61.85,Petrol,13.68,Pune,3.8,Amazing experience overall
1469,Maruti,Fortuner,33.87,Hybrid,24.22,Chennai,3.9,Amazing experience overall
1470,Mahindra,Nexon,77.42,Electric,12.3,Mumbai,4.5,Amazing experience overall
1471,Toyota,i20,30.99,Diesel,20.92,Delhi,4.5,Could be better in terms of features
1472,BMW,Swift,59.06,Hybrid,15.7,Mumbai,4.1,Not satisfied with service
1473,Kia,X5,46.98,Diesel,26.49,Mumbai,4.2,Could be better in terms of features
1474,Honda,Swift,58.62,Electric,21.37,Pune,3.9,Amazing experience overall
1475,Hyundai,City,59.77,Electric,26.12,Pune,3.9,Excellent features and comfort
1476,Tata,Nexon,8.42,Diesel,17.47,Chennai,3.8,Not satisfied with service
1477,Honda,Swift,38.86,Petrol,21.05,Bangalore,4.6,Excellent features and comfort
1478,Toyota,Swift,71.34,Hybrid,16.94,Mumbai,4.6,Mileage is decent but price is high
1479,BMW,Nexon,74.06,Electric,20.68,Bangalore,4.8,Excellent features and comfort
1480,Maruti,Swift,61.16,Hybrid,13.62,Bangalore,4.8,Not satisfied with service
1481,Tata,Fortuner,22.03,Petrol,17.64,Delhi,3.2,Great performance and smooth drive
1482,Hyundai,XUV700,18.28,Diesel,18.44,Pune,3.3,Great performance and smooth drive
1483,Kia,Seltos,40.17,Petrol,25.53,Chennai,4.2,Excellent features and comfort
1484,Kia,City,57.25,Petrol,17.85,Ahmedabad,4.2,Could be better in terms of features
1485,BMW,XUV700,76.09,Hybrid,24.99,Ahmedabad,3.3,Excellent features and comfort
1486,Tata,Fortuner,7.2,Electric,11.27,Mumbai,3.2,Could be better in terms of features
1487,Kia,City,44.58,Petrol,28.37,Pune,4.2,Value for money car
1488,Maruti,Seltos,29.48,Electric,23.04,Ahmedabad,4.8,Could be better in terms of features
1489,Kia,City,5.66,Petrol,25.54,Pune,4.2,Excellent features and comfort
1490,Honda,Nexon,54.55,Petrol,14.77,Delhi,2.7,Mileage is decent but price is high
1491,Hyundai,Swift,49.92,Petrol,19.44,Ahmedabad,3.2,Excellent features and comfort
1492,Mahindra,City,23.86,Petrol,18.9,Ahmedabad,4.8,Mileage is decent but price is high
1493,Honda,XUV700,10.19,Diesel,17.36,Pune,3.0,Great performance and smooth drive
1494,Kia,X5,34.6,Electric,15.36,Delhi,4.1,Excellent features and comfort
1495,Kia,Seltos,46.79,Diesel,27.59,Bangalore,3.1,Not satisfied with service
1496,Tata,Nexon,21.02,Electric,21.27,Pune,2.6,Value for money car
1497,Kia,XUV700,46.83,Hybrid,18.3,Ahmedabad,3.2,Could be better in terms of features
1498,Honda,i20,9.26,Electric,22.22,Pune,3.4,Great performance and smooth drive
1499,Honda,X5,23.35,Diesel,11.64,Bangalore,5.0,Great performance and smooth drive
1500,Mahindra,i20,26.0,Electric,27.54,Chennai,3.2,Could be better in terms of features
1501,Tata,Nexon,37.41,Petrol,24.69,Ahmedabad,3.2,Mileage is decent but price is high
1502,Tata,Seltos,52.43,Hybrid,19.95,Chennai,3.8,Amazing experience overall
1503,Mahindra,X5,8.64,Diesel,14.77,Pune,3.0,Excellent features and comfort
1504,Maruti,Swift,19.19,Petrol,14.15,Bangalore,3.2,Value for money car
1505,Hyundai,City,36.36,Electric,21.35,Mumbai,4.3,Not satisfied with service
1506,Kia,i20,54.6,Petrol,10.4,Mumbai,3.1,Great performance and smooth drive
1507,Tata,Seltos,53.01,Diesel,24.14,Pune,3.7,Amazing experience overall
1508,Honda,X5,33.19,Petrol,15.99,Chennai,2.8,Could be better in terms of features
1509,Kia,XUV700,23.05,Hybrid,19.49,Pune,4.8,Excellent features and comfort
1510,Kia,i20,43.98,Diesel,21.18,Pune,3.3,Excellent features and comfort
1511,Hyundai,Seltos,34.41,Diesel,22.36,Delhi,4.2,Great performance and smooth drive
1512,Mahindra,Swift,29.07,Hybrid,27.51,Mumbai,2.9,Excellent features and comfort
1513,Honda,City,34.64,Petrol,15.31,Delhi,4.2,Excellent features and comfort
1514,Honda,Nexon,36.18,Hybrid,21.11,Chennai,2.8,Not satisfied with service
1515,Mahindra,X5,14.23,Diesel,23.31,Delhi,3.6,Value for money car
1516,BMW,City,26.85,Diesel,10.92,Ahmedabad,4.7,Value for money car
1517,Tata,Fortuner,25.37,Diesel,21.54,Ahmedabad,2.7,Not satisfied with service
1518,Tata,Swift,71.44,Petrol,28.23,Delhi,3.0,Value for money car
1519,Hyundai,Seltos,62.17,Hybrid,26.06,Ahmedabad,3.2,Not satisfied with service
1520,Maruti,i20,13.15,Hybrid,10.42,Pune,3.8,Mileage is decent but price is high
1521,Tata,Seltos,44.66,Electric,29.91,Pune,4.9,Value for money car
1522,Honda,X5,34.12,Hybrid,14.14,Ahmedabad,3.7,Could be better in terms of features
1523,Hyundai,Fortuner,38.66,Petrol,10.07,Delhi,4.8,Mileage is decent but price is high
1524,Hyundai,City,53.36,Hybrid,11.1,Pune,4.0,Amazing experience overall
1525,Tata,XUV700,52.71,Hybrid,12.67,Mumbai,4.8,Could be better in terms of features
1526,Honda,Nexon,71.11,Electric,20.55,Ahmedabad,4.4,Could be better in terms of features
1527,Honda,Fortuner,70.64,Hybrid,24.51,Mumbai,3.7,Mileage is decent but price is high
1528,BMW,i20,36.61,Diesel,19.25,Pune,3.6,Value for money car
1529,BMW,City,23.68,Hybrid,21.86,Mumbai,3.6,Amazing experience overall
1530,Toyota,City,43.16,Electric,17.85,Pune,3.0,Mileage is decent but price is high
1531,Honda,Swift,60.18,Petrol,21.44,Mumbai,3.5,Great performance and smooth drive
1532,Mahindra,Swift,72.29,Electric,25.32,Delhi,3.0,Not satisfied with service
1533,Kia,City,46.49,Petrol,22.67,Delhi,5.0,Not satisfied with service
1534,BMW,Fortuner,55.01,Electric,15.48,Mumbai,4.3,Value for money car
1535,Hyundai,City,11.17,Electric,23.58,Bangalore,3.0,Could be better in terms of features
1536,Kia,Fortuner,42.72,Petrol,11.6,Bangalore,3.5,Great performance and smooth drive
1537,Hyundai,Swift,68.41,Diesel,20.85,Bangalore,3.9,Not satisfied with service
1538,Toyota,Swift,12.67,Petrol,21.62,Bangalore,3.4,Amazing experience overall
1539,Maruti,Swift,52.55,Diesel,20.77,Chennai,4.5,Could be better in terms of features
1540,Hyundai,City,77.49,Diesel,10.39,Mumbai,4.2,Mileage is decent but price is high
1541,Maruti,X5,74.02,Petrol,10.32,Ahmedabad,4.9,Excellent features and comfort
1542,Tata,Fortuner,64.82,Electric,27.63,Chennai,4.8,Value for money car
1543,Honda,i20,30.61,Petrol,12.47,Delhi,3.0,Value for money car
1544,Maruti,i20,67.52,Diesel,11.9,Ahmedabad,4.6,Not satisfied with service
1545,Honda,i20,14.68,Petrol,15.22,Ahmedabad,2.8,Excellent features and comfort
1546,Mahindra,City,11.05,Electric,22.69,Mumbai,4.1,Amazing experience overall
1547,BMW,City,16.0,Petrol,26.32,Mumbai,2.9,Not satisfied with service
1548,Toyota,Fortuner,38.45,Petrol,10.21,Pune,4.8,Value for money car
1549,Kia,Fortuner,54.45,Electric,16.45,Mumbai,3.9,Excellent features and comfort
1550,Toyota,Seltos,11.02,Petrol,21.25,Pune,2.8,Could be better in terms of features
1551,Mahindra,Seltos,15.69,Electric,13.96,Delhi,2.5,Mileage is decent but price is high
1552,Honda,XUV700,55.16,Hybrid,11.73,Chennai,4.5,Value for money car
1553,Tata,Nexon,64.84,Petrol,19.52,Chennai,3.3,Amazing experience overall
1554,Tata,XUV700,56.0,Electric,12.51,Bangalore,3.8,Could be better in terms of features
1555,Honda,Fortuner,11.92,Petrol,15.1,Mumbai,4.2,Value for money car
1556,Maruti,XUV700,48.56,Electric,11.85,Delhi,4.4,Could be better in terms of features
1557,Tata,City,7.4,Hybrid,16.99,Mumbai,3.2,Great performance and smooth drive
1558,Hyundai,City,53.26,Petrol,23.21,Pune,4.9,Value for money car
1559,Toyota,Swift,60.41,Petrol,15.44,Chennai,4.4,Amazing experience overall
1560,Honda,i20,78.41,Electric,20.85,Mumbai,2.5,Mileage is decent but price is high
1561,Toyota,X5,50.64,Diesel,20.99,Pune,4.7,Not satisfied with service
1562,Mahindra,Swift,39.55,Petrol,24.84,Mumbai,3.4,Amazing experience overall
1563,Tata,Seltos,58.36,Hybrid,12.86,Delhi,4.8,Not satisfied with service
1564,Hyundai,City,68.24,Petrol,18.5,Delhi,3.3,Great performance and smooth drive
1565,Maruti,City,60.34,Petrol,18.62,Mumbai,3.5,Not satisfied with service
1566,Hyundai,i20,53.02,Hybrid,28.71,Pune,2.7,Mileage is decent but price is high
1567,BMW,Fortuner,58.05,Diesel,18.81,Bangalore,4.2,Could be better in terms of features
1568,Tata,Seltos,9.21,Hybrid,18.86,Chennai,4.9,Mileage is decent but price is high
1569,Toyota,X5,51.49,Electric,25.44,Chennai,3.8,Mileage is decent but price is high
1570,Kia,Swift,55.22,Diesel,29.56,Delhi,4.5,Not satisfied with service
1571,Tata,X5,51.71,Diesel,22.8,Pune,4.1,Not satisfied with service
1572,Honda,X5,6.15,Electric,19.98,Chennai,2.7,Could be better in terms of features
1573,Kia,i20,79.36,Diesel,29.59,Pune,3.2,Not satisfied with service
1574,Maruti,X5,41.82,Electric,22.82,Mumbai,2.6,Mileage is decent but price is high
1575,Honda,Fortuner,77.89,Petrol,16.48,Bangalore,3.9,Mileage is decent but price is high
1576,Hyundai,Seltos,31.99,Diesel,13.84,Delhi,4.4,Mileage is decent but price is high
1577,Mahindra,Fortuner,47.78,Petrol,11.55,Bangalore,3.7,Could be better in terms of features
1578,Tata,Swift,64.33,Diesel,28.23,Pune,4.1,Could be better in terms of features
1579,Hyundai,Nexon,65.79,Petrol,19.99,Ahmedabad,3.0,Value for money car
1580,Toyota,X5,63.16,Diesel,25.93,Mumbai,3.6,Amazing experience overall
1581,BMW,Nexon,30.94,Electric,20.63,Ahmedabad,4.0,Could be better in terms of features
1582,Hyundai,i20,47.19,Hybrid,22.72,Delhi,3.9,Not satisfied with service
1583,Kia,Swift,23.23,Petrol,14.31,Mumbai,4.8,Could be better in terms of features
1584,BMW,Swift,41.88,Diesel,15.6,Bangalore,2.8,Could be better in terms of features
1585,BMW,Nexon,58.31,Hybrid,10.88,Pune,4.4,Amazing experience overall
1586,Maruti,Fortuner,77.93,Diesel,15.33,Delhi,3.9,Mileage is decent but price is high
1587,Toyota,Swift,60.2,Petrol,25.08,Pune,4.1,Mileage is decent but price is high
1588,Honda,XUV700,48.66,Hybrid,19.79,Mumbai,4.2,Amazing experience overall
1589,Tata,Fortuner,75.77,Electric,14.11,Delhi,2.8,Could be better in terms of features
1590,BMW,Nexon,33.42,Hybrid,22.9,Delhi,4.3,Great performance and smooth drive
1591,BMW,X5,66.32,Diesel,18.73,Ahmedabad,4.5,Excellent features and comfort
1592,Mahindra,Seltos,20.92,Petrol,19.12,Bangalore,4.7,Excellent features and comfort
1593,Honda,i20,30.12,Hybrid,25.18,Bangalore,4.8,Excellent features and comfort
1594,Hyundai,Swift,71.61,Electric,25.41,Delhi,3.6,Excellent features and comfort
1595,Honda,Seltos,74.25,Diesel,21.14,Delhi,4.1,Excellent features and comfort
1596,Hyundai,City,69.39,Hybrid,15.24,Chennai,3.7,Amazing experience overall
1597,Hyundai,Seltos,32.84,Diesel,15.33,Delhi,2.6,Amazing experience overall
1598,Honda,i20,26.11,Petrol,22.11,Ahmedabad,3.6,Not satisfied with service
1599,Kia,Seltos,50.7,Diesel,10.88,Mumbai,3.6,Amazing experience overall
1600,Toyota,i20,26.6,Hybrid,28.35,Mumbai,4.3,Great performance and smooth drive
1601,Hyundai,Fortuner,5.84,Hybrid,19.68,Ahmedabad,4.4,Value for money car
1602,Toyota,X5,55.73,Electric,20.81,Pune,3.0,Great performance and smooth drive
1603,Honda,Nexon,68.29,Electric,14.31,Chennai,4.5,Great performance and smooth drive
